StudentID,Gender,Grade10AvgMarks,Grade11AvgMarks
S00930,Male,36.81,40.34
S00931,Male,3.91,52.5
S00932,Female,32.69,66.28
S00933,Male,88.84,40.1
S00934,Male,2.55,5.11
S00935,Female,40.63,25.27
S00936,Male,3.14,19.43
S00937,Female,37.09,97.74
S00938,Male,17.26,73.95
S00939,Female,25.22,45.15
S00940,Female,87.76,6.34
S00941,Female,43.6,11.59
S00942,Male,27.38,81.29
S00943,Female,58.93,94.54
S00944,Male,14.21,3.14
S00945,Male,25.94,91.04
S00946,Male,54.62,38.06
S00947,Male,23.75,21.36
S00948,Female,67.91,10.22
S00949,Female,49.15,77.17
S00950,Male,77.2,46.89
S00951,Male,94.82,83.24
S00952,Female,11.58,22.62
S00953,Male,33.47,67.86
S00954,Female,31.95,11.81
S00955,Male,15.12,8.98
S00956,Male,81.03,13.34
S00957,Female,75.99,80.89
S00958,Male,48.44,65.56
S00959,Female,53.78,16.6
S00960,Male,5.95,38.48
S00961,Male,55.55,76.37
S00962,Male,79.13,28.57
S00963,Female,57.38,92.13
S00964,Male,26.53,91.46
S00965,Male,66.75,55.29
S00966,Male,36.15,63.2
S00967,Male,54.49,65.32
S00968,Female,48.76,25.85
S00969,Female,38.12,36.53
S00970,Male,71.89,13.59
S00971,Female,88.39,92.49
S00972,Male,0.52,72.38
S00973,Male,93.36,4.64
S00974,Male,51.15,54.94
S00975,Female,70.07,34.31
S00976,Female,85.56,81.53
S00977,Female,46.71,34.38
S00978,Female,83.5,64.42
S00979,Female,17.76,16.57
S00980,Female,15.92,55.88
S00981,Female,65.75,29.39
S00982,Female,87.01,16.49
S00983,Female,89.24,61.93
S00984,Male,64.37,63.86
S00985,Female,52.55,98.34
S00986,Female,33.14,66.91
S00987,Female,98.0,51.57
S00988,Female,31.97,91.26
S00989,Female,74.42,82.83
S00990,Female,53.2,54.87
S00991,Female,60.85,51.13
S00992,Female,39.35,94.2
S00993,Female,96.48,61.71
S00994,Female,57.17,71.38
S00995,Female,93.78,8.67
S00996,Male,0.76,71.83
S00997,Male,57.27,26.47
S00998,Female,71.72,11.55
S00999,Female,74.51,84.97
S01000,Male,90.5,69.12
S01001,Female,0.44,40.76
S01002,Male,0.03,43.14
S01003,Male,47.23,19.71
S01004,Male,2.93,0.96
S01005,Male,97.45,34.94
S01006,Male,22.21,14.84
S01007,Female,47.27,42.17
S01008,Male,6.11,83.38
S01009,Female,52.2,11.48
S01010,Female,38.0,9.18
S01011,Male,4.47,90.21
S01012,Male,33.51,74.51
S01013,Female,39.14,5.31
S01014,Male,98.99,7.96
S01015,Male,20.79,68.49
S01016,Female,54.48,37.03
S01017,Female,98.73,72.42
S01018,Male,79.2,40.45
S01019,Female,99.34,96.78
S01020,Male,96.83,69.44
S01021,Male,48.95,4.66
S01022,Male,69.64,33.05
S01023,Female,11.04,56.36
S01024,Female,44.11,14.19
S01025,Female,80.9,0.25
S01026,Female,50.53,7.93
S01027,Female,70.27,52.43
S01028,Male,74.58,63.23
S01029,Male,25.35,9.29
S01030,Male,87.57,66.52
S01031,Male,45.98,61.71
S01032,Female,21.02,93.99
S01033,Male,86.54,84.07
S01034,Female,41.78,94.32
S01035,Male,75.03,96.61
S01036,Female,54.8,44.08
S01037,Female,38.19,48.79
S01038,Male,80.99,28.16
S01039,Male,58.45,50.84
S01040,Male,39.06,15.07
S01041,Male,10.96,67.14
S01042,Female,89.54,2.49
S01043,Male,3.55,23.56
S01044,Male,86.32,20.81
S01045,Female,36.0,93.79
S01046,Male,63.93,14.49
S01047,Male,92.22,89.08
S01048,Male,15.17,12.44
S01049,Male,56.7,65.07
S01050,Male,76.44,31.99
S01051,Female,75.76,31.6
S01052,Male,52.56,99.83
S01053,Male,62.47,22.6
S01054,Male,75.75,20.26
S01055,Male,84.1,58.93
S01056,Male,76.18,74.08
S01057,Female,35.4,98.25
S01058,Male,99.67,70.14
S01059,Female,43.45,56.19
S01060,Female,2.45,40.91
S01061,Male,36.26,59.51
S01062,Male,12.78,60.08
S01063,Male,12.14,21.77
S01064,Male,28.15,67.12
S01065,Female,5.34,20.44
S01066,Male,68.85,49.0
S01067,Male,7.4,25.99
S01068,Male,20.33,31.28
S01069,Male,9.29,61.39
S01070,Male,6.32,6.45
S01071,Male,26.78,1.2
S01072,Female,57.19,13.06
S01073,Female,96.47,16.87
S01074,Male,87.56,19.79
S01075,Male,87.59,77.39
S01076,Male,17.61,44.69
S01077,Female,26.49,46.99
S01078,Male,7.64,64.43
S01079,Female,77.85,72.91
S01080,Male,6.98,0.35
S01081,Male,55.67,85.67
S01082,Male,24.79,98.84
S01083,Male,24.34,12.18
S01084,Female,99.07,65.11
S01085,Female,75.68,0.24
S01086,Male,83.69,4.9
S01087,Male,57.2,28.5
S01088,Female,87.1,84.64
S01089,Female,64.55,65.25
S01090,Female,94.62,44.58
S01091,Female,28.13,43.86
S01092,Male,59.53,46.61
S01093,Female,69.01,31.1
S01094,Male,39.29,87.77
S01095,Female,87.97,56.79
S01096,Female,97.98,48.39
S01097,Female,49.38,46.51
S01098,Female,39.06,93.58
S01099,Female,47.19,72.37
S01100,Male,85.27,14.48
S01101,Male,64.55,43.7
S01102,Female,4.48,28.84
S01103,Female,54.22,98.69
S01104,Male,1.73,41.54
S01105,Female,77.85,6.79
S01106,Female,32.83,41.12
S01107,Male,47.2,32.14
S01108,Female,79.87,59.96
S01109,Female,4.64,22.61
S01110,Male,15.85,3.6
S01111,Male,39.8,9.59
S01112,Male,22.99,28.31
S01113,Female,33.79,34.83
S01114,Male,99.82,83.45
S01115,Male,82.54,27.01
S01116,Male,88.39,3.15
S01117,Male,93.71,78.07
S01118,Male,34.09,86.89
S01119,Male,29.71,49.23
S01120,Female,23.41,28.49
S01121,Female,83.01,77.21
S01122,Male,67.96,0.89
S01123,Male,23.62,92.4
S01124,Male,37.7,86.55
S01125,Female,50.67,54.48
S01126,Female,52.81,27.76
S01127,Female,88.87,3.28
S01128,Female,38.06,99.98
S01129,Female,90.85,76.21
S01130,Female,44.14,33.87
S01131,Female,74.64,1.93
S01132,Female,93.03,63.93
S01133,Female,90.76,98.69
S01134,Male,5.7,70.71
S01135,Male,20.57,8.37
S01136,Male,47.69,40.23
S01137,Male,43.16,10.92
S01138,Female,64.09,91.22
S01139,Female,94.47,33.04
S01140,Male,11.24,73.34
S01141,Female,45.19,8.47
S01142,Male,19.24,12.84
S01143,Female,89.41,67.95
S01144,Male,96.46,84.35
S01145,Female,47.87,20.14
S01146,Female,10.4,41.83
S01147,Male,78.53,61.94
S01148,Female,69.71,79.63
S01149,Male,35.47,62.82
S01150,Male,88.74,9.54
S01151,Male,97.58,54.28
S01152,Male,55.79,88.46
S01153,Female,56.57,86.8
S01154,Female,29.75,58.5
S01155,Female,58.45,99.57
S01156,Male,43.96,10.51
S01157,Female,30.22,47.86
S01158,Male,6.72,77.51
S01159,Female,25.27,14.1
S01160,Female,19.79,97.27
S01161,Female,54.2,35.4
S01162,Male,60.17,35.01
S01163,Female,60.86,21.32
S01164,Female,38.82,28.8
S01165,Male,42.12,57.76
S01166,Female,83.42,42.94
S01167,Male,47.62,19.34
S01168,Female,98.78,80.91
S01169,Male,43.96,6.22
S01170,Male,64.96,83.47
S01171,Female,5.04,27.49
S01172,Male,65.33,49.59
S01173,Male,85.14,38.11
S01174,Male,94.25,57.06
S01175,Male,99.73,79.6
S01176,Male,28.22,98.93
S01177,Male,57.54,30.61
S01178,Female,45.07,55.38
S01179,Male,56.38,46.6
S01180,Male,15.75,99.89
S01181,Female,85.61,80.89
S01182,Female,90.96,39.71
S01183,Female,44.97,47.69
S01184,Female,28.04,24.6
S01185,Female,14.08,75.52
S01186,Female,68.38,84.52
S01187,Female,31.22,96.5
S01188,Male,90.95,56.58
S01189,Male,67.1,67.07
S01190,Female,64.57,44.61
S01191,Male,55.94,60.91
S01192,Male,4.58,34.87
S01193,Male,93.19,73.77
S01194,Female,62.79,2.27
S01195,Female,99.41,2.85
S01196,Male,53.74,71.61
S01197,Female,71.01,93.07
S01198,Male,5.62,63.22
S01199,Male,63.17,72.65
S01200,Male,76.46,82.39
S01201,Male,77.85,36.17
S01202,Female,77.01,10.81
S01203,Female,22.63,93.31
S01204,Female,97.54,93.86
S01205,Male,99.52,44.18
S01206,Female,7.56,21.72
S01207,Male,93.64,89.24
S01208,Female,28.94,70.84
S01209,Male,68.93,0.82
S01210,Male,33.81,10.77
S01211,Male,96.78,98.32
S01212,Female,10.15,3.81
S01213,Female,49.77,28.26
S01214,Female,42.8,54.85
S01215,Female,32.6,18.44
S01216,Male,64.55,23.21
S01217,Female,13.11,35.3
S01218,Female,71.67,26.96
S01219,Male,98.06,80.34
S01220,Male,80.46,50.03
S01221,Male,86.0,27.86
S01222,Female,35.96,31.31
S01223,Male,32.49,3.99
S01224,Male,51.7,4.94
S01225,Male,4.57,71.79
S01226,Female,94.54,11.29
S01227,Male,14.38,47.58
S01228,Female,90.3,84.24
S01229,Female,8.36,36.85
S01230,Male,82.26,34.58
S01231,Male,15.2,87.3
S01232,Female,3.81,86.49
S01233,Male,71.95,88.01
S01234,Male,28.03,57.19
S01235,Female,71.45,95.23
S01236,Female,55.51,81.9
S01237,Male,10.88,41.56
S01238,Female,93.21,62.96
S01239,Male,45.23,12.18
S01240,Male,73.44,55.13
S01241,Male,50.1,26.31
S01242,Female,60.44,28.35
S01243,Male,30.28,12.57
S01244,Male,20.04,35.82
S01245,Male,54.26,48.14
S01246,Female,44.02,60.04
S01247,Female,39.01,30.49
S01248,Female,67.26,79.22
S01249,Female,69.05,52.1
S01250,Female,4.59,63.81
S01251,Male,33.87,27.81
S01252,Female,41.18,81.41
S01253,Female,9.69,62.43
S01254,Female,23.59,86.23
S01255,Male,5.16,16.0
S01256,Female,99.62,38.07
S01257,Female,73.66,11.3
S01258,Male,8.75,21.55
S01259,Female,2.02,39.45
S01260,Male,71.93,89.46
S01261,Male,43.92,55.7
S01262,Male,78.68,33.04
S01263,Male,92.35,74.69
S01264,Male,59.93,1.97
S01265,Female,18.71,37.01
S01266,Male,78.22,60.08
S01267,Male,95.58,58.32
S01268,Female,58.02,60.76
S01269,Male,68.2,21.15
S01270,Female,33.75,33.71
S01271,Female,38.15,93.16
S01272,Female,73.47,97.4
S01273,Male,92.78,31.2
S01274,Male,62.9,64.45
S01275,Male,78.98,24.13
S01276,Female,17.16,36.85
S01277,Male,21.2,79.23
S01278,Male,53.2,50.12
S01279,Male,17.66,84.96
S01280,Female,63.5,62.87
S01281,Female,29.17,62.89
S01282,Male,79.15,3.39
S01283,Male,80.81,74.97
S01284,Male,46.38,97.79
S01285,Male,18.08,47.3
S01286,Female,64.68,15.86
S01287,Female,99.28,97.7
S01288,Female,62.26,29.01
S01289,Female,3.58,40.92
S01290,Male,1.73,7.74
S01291,Male,32.04,11.08
S01292,Male,19.58,21.66
S01293,Female,81.31,54.85
S01294,Male,84.48,55.78
S01295,Female,25.86,60.62
S01296,Female,32.56,58.38
S01297,Male,23.62,49.52
S01298,Male,90.84,80.21
S01299,Male,50.26,93.39
S01300,Female,65.61,26.98
S01301,Male,41.55,13.02
S01302,Female,63.1,42.51
S01303,Male,38.59,2.64
S01304,Female,33.97,88.33
S01305,Female,63.45,23.97
S01306,Male,59.11,54.93
S01307,Female,29.35,11.51
S01308,Female,14.93,55.33
S01309,Male,36.86,3.9
S01310,Female,41.52,76.88
S01311,Male,62.87,95.54
S01312,Female,91.45,30.7
S01313,Male,3.62,25.82
S01314,Male,24.37,44.8
S01315,Female,19.37,62.0
S01316,Female,50.23,18.9
S01317,Female,42.97,80.33
S01318,Female,72.9,19.85
S01319,Female,24.24,0.55
S01320,Male,59.45,52.43
S01321,Female,88.39,11.51
S01322,Male,91.07,69.82
S01323,Male,95.88,16.75
S01324,Female,77.33,81.74
S01325,Male,90.6,47.04
S01326,Male,23.45,56.63
S01327,Male,19.76,18.66
S01328,Male,0.65,14.67
S01329,Female,70.68,63.13
S01330,Male,93.75,25.55
S01331,Female,18.69,38.59
S01332,Female,63.69,47.94
S01333,Male,74.65,22.96
S01334,Female,92.76,79.54
S01335,Female,64.69,93.94
S01336,Female,97.03,43.19
S01337,Male,34.47,91.75
S01338,Female,34.99,88.27
S01339,Female,54.3,16.6
S01340,Female,38.35,17.34
S01341,Male,0.14,47.74
S01342,Female,73.18,52.59
S01343,Male,75.17,34.11
S01344,Male,74.7,31.29
S01345,Male,34.5,43.14
S01346,Male,52.23,69.05
S01347,Male,36.0,8.44
S01348,Male,1.6,71.06
S01349,Female,56.24,92.62
S01350,Male,12.38,76.35
S01351,Female,8.0,19.17
S01352,Female,75.55,8.75
S01353,Male,0.95,49.04
S01354,Female,95.9,95.64
S01355,Female,51.53,81.91
S01356,Female,98.3,56.27
S01357,Female,5.8,14.3
S01358,Male,58.35,71.38
S01359,Female,34.93,81.3
S01360,Male,84.35,93.51
S01361,Female,36.12,61.21
S01362,Female,26.05,51.45
S01363,Male,85.76,61.92
S01364,Female,37.47,94.33
S01365,Female,1.68,62.81
S01366,Female,39.03,25.76
S01367,Male,65.45,63.62
S01368,Female,25.44,87.97
S01369,Male,43.2,56.7
S01370,Female,5.67,50.27
S01371,Male,58.81,73.34
S01372,Male,75.63,66.1
S01373,Female,41.33,5.67
S01374,Female,42.02,72.53
S01375,Male,8.83,40.75
S01376,Male,20.19,94.09
S01377,Female,15.47,97.08
S01378,Male,48.17,44.87
S01379,Female,52.93,96.88
S01380,Female,94.89,31.08
S01381,Female,7.32,68.26
S01382,Female,59.99,7.51
S01383,Male,52.65,14.5
S01384,Female,51.62,86.45
S01385,Male,87.32,89.38
S01386,Female,20.55,53.26
S01387,Male,4.08,33.98
S01388,Female,67.23,45.1
S01389,Male,34.52,86.96
S01390,Male,1.76,21.1
S01391,Female,25.14,29.49
S01392,Female,30.93,78.54
S01393,Female,61.68,93.53
S01394,Female,17.26,9.29
S01395,Male,41.31,80.38
S01396,Female,48.25,64.51
S01397,Male,45.92,23.08
S01398,Male,97.39,75.58
S01399,Female,4.55,72.79
S01400,Male,95.1,14.2
S01401,Male,58.19,50.23
S01402,Male,79.57,75.83
S01403,Male,43.04,19.15
S01404,Female,45.38,46.28
S01405,Female,87.93,12.07
S01406,Female,89.59,30.68
S01407,Female,23.87,21.79
S01408,Male,19.92,50.51
S01409,Male,49.62,14.12
S01410,Female,90.03,38.32
S01411,Female,32.24,27.52
S01412,Female,65.2,74.6
S01413,Male,70.82,69.97
S01414,Female,77.87,9.49
S01415,Female,56.39,95.35
S01416,Female,40.25,74.47
S01417,Male,96.7,61.6
S01418,Male,61.13,47.77
S01419,Male,72.86,17.79
S01420,Male,34.5,96.2
S01421,Male,66.99,0.79
S01422,Male,25.78,69.25
S01423,Male,24.51,50.74
S01424,Male,71.47,90.26
S01425,Female,52.14,38.07
S01426,Female,68.33,51.86
S01427,Male,26.94,74.23
S01428,Male,59.87,4.76
S01429,Female,44.39,5.45
S01430,Male,59.7,21.17
S01431,Male,29.09,14.64
S01432,Male,71.55,0.64
S01433,Female,80.59,62.3
S01434,Female,25.99,79.59
S01435,Female,30.06,95.71
S01436,Female,66.12,44.09
S01437,Female,69.56,27.97
S01438,Male,70.41,86.39
S01439,Female,68.27,84.44
S01440,Male,39.28,62.48
S01441,Male,39.49,27.31
S01442,Female,25.48,90.85
S01443,Female,15.68,17.84
S01444,Male,69.26,4.36
S01445,Male,9.32,79.66
S01446,Male,93.78,56.37
S01447,Female,82.67,24.65
S01448,Female,85.75,67.09
S01449,Female,90.67,76.67
S01450,Female,40.86,84.45
S01451,Female,84.67,28.21
S01452,Male,15.81,2.56
S01453,Female,2.16,51.0
S01454,Male,78.49,85.61
S01455,Male,7.48,20.78
S01456,Male,98.85,42.11
S01457,Female,67.48,25.64
S01458,Female,75.34,1.34
S01459,Female,24.58,89.85
S01460,Male,67.39,13.51
S01461,Male,4.32,76.68
S01462,Male,83.78,34.66
S01463,Male,16.96,27.77
S01464,Male,69.74,94.1
S01465,Male,22.45,65.72
S01466,Female,6.85,68.69
S01467,Female,48.15,75.97
S01468,Female,16.93,34.09
S01469,Female,72.94,56.37
S01470,Male,23.76,27.02
S01471,Male,34.25,83.45
S01472,Female,56.74,59.93
S01473,Male,28.5,24.34
S01474,Female,37.8,89.98
S01475,Female,81.56,58.08
S01476,Female,17.92,49.5
S01477,Male,8.22,3.45
S01478,Female,32.84,90.98
S01479,Female,42.44,95.23
S01480,Female,54.27,56.26
S01481,Male,37.24,44.25
S01482,Male,78.99,35.96
S01483,Female,3.93,26.8
S01484,Male,43.18,57.45
S01485,Male,38.23,12.81
S01486,Male,64.76,91.92
S01487,Male,96.63,17.6
S01488,Male,51.04,74.55
S01489,Male,98.69,30.69
S01490,Male,30.22,22.61
S01491,Male,3.09,55.79
S01492,Male,16.57,76.51
S01493,Male,39.51,72.67
S01494,Female,31.63,23.38
S01495,Female,9.71,33.05
S01496,Male,43.27,86.88
S01497,Female,33.81,72.32
S01498,Female,12.26,71.27
S01499,Male,29.61,26.89
S01500,Male,88.64,79.2
S01501,Male,30.2,35.84
S01502,Female,71.4,40.14
S01503,Female,61.2,28.76
S01504,Male,42.72,12.14
S01505,Male,23.9,42.04
S01506,Male,36.9,1.69
S01507,Female,59.21,45.59
S01508,Female,35.08,72.5
S01509,Female,21.49,96.07
S01510,Female,11.65,7.86
S01511,Male,87.98,28.13
S01512,Male,44.03,49.41
S01513,Male,62.52,17.04
S01514,Male,49.04,11.68
S01515,Female,87.26,45.23
S01516,Female,54.69,58.07
S01517,Male,48.08,82.02
S01518,Male,92.46,99.78
S01519,Female,71.97,77.43
S01520,Male,11.15,22.13
S01521,Female,17.77,74.8
S01522,Male,78.71,53.72
S01523,Male,83.59,45.08
S01524,Male,54.52,93.57
S01525,Male,55.45,70.21
S01526,Male,63.19,68.17
S01527,Male,43.91,1.18
S01528,Male,68.02,86.51
S01529,Female,10.85,79.33
S01530,Female,96.13,29.89
S01531,Female,75.02,29.21
S01532,Female,63.12,5.35
S01533,Female,31.63,5.09
S01534,Male,16.1,66.86
S01535,Male,40.93,18.62
S01536,Female,66.16,92.35
S01537,Male,63.37,84.24
S01538,Female,38.26,34.89
S01539,Female,61.33,38.01
S01540,Male,81.37,32.73
S01541,Male,2.63,9.24
S01542,Male,45.06,3.14
S01543,Female,75.86,45.21
S01544,Male,54.61,94.3
S01545,Female,65.15,91.72
S01546,Female,51.67,80.98
S01547,Female,99.19,62.86
S01548,Male,5.46,85.62
S01549,Male,49.1,51.51
S01550,Female,9.14,18.02
S01551,Male,15.98,68.42
S01552,Male,38.3,92.06
S01553,Male,15.55,1.96
S01554,Female,96.37,25.14
S01555,Female,94.68,26.54
S01556,Male,33.61,9.9
S01557,Female,63.97,22.55
S01558,Male,53.38,38.4
S01559,Male,81.56,93.98
S01560,Male,62.74,86.03
S01561,Male,0.03,94.6
S01562,Female,76.32,12.06
S01563,Female,74.68,2.8
S01564,Female,50.97,10.99
S01565,Male,90.29,91.43
S01566,Male,90.84,15.75
S01567,Male,52.39,57.26
S01568,Female,60.8,22.76
S01569,Male,99.65,2.06
S01570,Female,29.88,8.46
S01571,Female,32.46,70.98
S01572,Female,18.28,18.24
S01573,Female,89.59,22.91
S01574,Female,74.45,37.73
S01575,Female,10.56,65.72
S01576,Male,98.18,46.94
S01577,Male,73.1,94.46
S01578,Female,85.05,43.42
S01579,Female,4.82,19.91
S01580,Male,50.5,53.61
S01581,Female,69.86,45.09
S01582,Female,54.29,78.71
S01583,Male,66.66,93.51
S01584,Female,81.79,83.63
S01585,Female,37.43,38.9
S01586,Female,84.87,21.61
S01587,Male,16.29,91.45
S01588,Male,27.09,38.59
S01589,Male,4.33,77.02
S01590,Female,36.44,98.95
S01591,Female,37.99,57.74
S01592,Male,80.53,47.99
S01593,Female,65.31,69.99
S01594,Female,43.67,19.39
S01595,Female,65.21,48.82
S01596,Female,5.28,31.23
S01597,Female,18.03,16.42
S01598,Male,62.69,61.01
S01599,Female,64.14,57.57
S01600,Male,77.41,76.12
S01601,Female,40.3,87.3
S01602,Male,72.26,22.04
S01603,Female,68.4,77.97
S01604,Male,96.34,36.74
S01605,Female,21.51,62.88
S01606,Male,55.17,85.02
S01607,Female,60.18,25.62
S01608,Male,99.86,60.1
S01609,Female,20.12,48.03
S01610,Male,52.32,79.06
S01611,Male,34.62,69.72
S01612,Female,52.59,76.96
S01613,Female,23.21,28.79
S01614,Male,4.76,70.44
S01615,Female,57.26,60.58
S01616,Male,33.59,45.67
S01617,Male,18.19,37.83
S01618,Male,32.39,33.16
S01619,Female,4.93,0.97
S01620,Male,95.04,16.96
S01621,Male,58.11,5.9
S01622,Female,81.48,84.84
S01623,Female,42.31,86.01
S01624,Female,90.33,84.62
S01625,Female,48.33,81.79
S01626,Male,57.39,22.13
S01627,Male,49.18,49.18
S01628,Male,73.33,90.78
S01629,Male,56.67,75.98
S01630,Female,27.16,0.18
S01631,Male,14.55,45.94
S01632,Male,60.61,1.07
S01633,Female,48.92,28.07
S01634,Male,9.6,43.58
S01635,Male,39.56,89.29
S01636,Male,51.48,65.44
S01637,Male,82.69,36.25
S01638,Male,7.61,49.07
S01639,Male,34.85,81.74
S01640,Female,82.27,29.97
S01641,Female,64.84,61.5
S01642,Male,29.0,26.22
S01643,Male,84.53,48.0
S01644,Female,49.33,2.47
S01645,Male,49.84,85.23
S01646,Male,97.66,4.83
S01647,Male,94.71,22.44
S01648,Female,35.85,33.35
S01649,Male,14.06,62.52
S01650,Female,32.57,72.0
S01651,Male,3.05,8.05
S01652,Female,2.08,4.35
S01653,Female,39.55,79.9
S01654,Male,94.1,71.22
S01655,Female,87.14,83.16
S01656,Male,51.14,67.65
S01657,Female,56.52,75.1
S01658,Male,0.59,37.9
S01659,Male,21.55,59.02
S01660,Female,2.48,80.54
S01661,Male,75.45,17.21
S01662,Male,14.56,42.28
S01663,Female,86.9,74.05
S01664,Male,64.33,53.26
S01665,Male,22.94,68.17
S01666,Female,15.77,29.29
S01667,Female,62.76,3.23
S01668,Male,90.08,2.91
S01669,Male,71.84,94.28
S01670,Female,34.85,94.45
S01671,Female,58.74,21.13
S01672,Male,31.08,14.75
S01673,Female,99.91,1.81
S01674,Male,74.88,23.13
S01675,Male,61.44,33.44
S01676,Male,42.33,24.12
S01677,Male,61.82,79.74
S01678,Male,34.16,74.94
S01679,Female,2.89,8.1
S01680,Female,39.51,69.73
S01681,Female,93.05,52.06
S01682,Female,62.63,13.22
S01683,Male,8.4,73.95
S01684,Male,88.5,8.6
S01685,Male,26.89,17.72
S01686,Male,24.38,14.92
S01687,Female,29.71,93.9
S01688,Male,57.72,69.82
S01689,Male,54.47,41.13
S01690,Female,49.14,82.22
S01691,Female,71.75,21.6
S01692,Female,31.65,93.11
S01693,Female,78.21,69.7
S01694,Male,17.53,55.96
S01695,Male,78.26,79.46
S01696,Female,66.38,64.48
S01697,Male,68.32,88.71
S01698,Male,48.16,82.92
S01699,Male,66.7,19.78
S01700,Female,7.98,23.97
S01701,Male,85.16,6.51
S01702,Female,5.55,22.02
S01703,Male,14.87,34.35
S01704,Male,57.68,2.88
S01705,Male,73.94,31.5
S01706,Female,7.63,77.15
S01707,Male,92.08,84.03
S01708,Female,97.36,0.89
S01709,Female,60.6,0.71
S01710,Female,48.12,14.63
S01711,Male,74.14,87.26
S01712,Male,32.84,46.93
S01713,Male,49.33,98.29
S01714,Male,91.62,88.73
S01715,Female,95.57,89.01
S01716,Female,92.71,12.85
S01717,Female,26.24,47.52
S01718,Male,23.25,99.36
S01719,Female,29.77,14.9
S01720,Male,44.13,57.42
S01721,Female,31.42,34.43
S01722,Male,37.42,38.79
S01723,Male,62.06,89.08
S01724,Female,76.25,58.79
S01725,Female,73.56,75.88
S01726,Female,81.44,67.32
S01727,Female,3.22,52.9
S01728,Male,4.77,79.17
S01729,Female,78.94,97.07
S01730,Female,53.31,96.68
S01731,Female,57.81,78.95
S01732,Male,5.26,48.73
S01733,Male,25.53,16.32
S01734,Female,63.84,4.45
S01735,Male,85.92,23.14
S01736,Female,91.7,34.03
S01737,Male,50.04,12.98
S01738,Male,54.55,22.48
S01739,Male,83.3,8.35
S01740,Male,53.76,52.37
S01741,Female,51.69,12.63
S01742,Female,90.51,74.28
S01743,Female,78.99,33.26
S01744,Male,90.91,67.21
S01745,Female,21.82,88.25
S01746,Female,52.44,8.6
S01747,Female,84.25,98.9
S01748,Male,11.11,64.52
S01749,Male,79.47,5.34
S01750,Male,18.3,31.4
S01751,Female,80.81,88.62
S01752,Female,61.2,59.62
S01753,Female,19.32,28.72
S01754,Male,47.34,94.05
S01755,Male,68.19,78.73
S01756,Female,63.39,73.55
S01757,Male,42.72,88.84
S01758,Male,89.94,76.98
